paso,desempeno_acoplado,desempeno_acoplado_de,desempeno_desacoplado,desempeno_desacoplado_de
1962,0.3915358124603285,0.049014126049465076,1.0,0.0
1963,0.3828329306114712,0.05342136628589478,1.0,0.0
1964,0.3836746585884896,0.045487726600133456,1.0,0.0
1965,0.38889681211742855,0.04505881361916687,1.0,0.0
1966,0.3900474030816686,0.04844989739954444,1.0,0.0
1967,0.36878210402834255,0.04414800348091896,1.0,0.0
1968,0.3784433312412547,0.05770082912921137,1.0,0.0
1969,0.3799121378927515,0.05643708319900037,1.0,0.0
1970,0.3903486614184534,0.052549798364049036,1.0,0.0
1971,0.3851096752097966,0.048288498973725,1.0,0.0
1972,0.3706722388262383,0.0406312203297941,1.0,0.0
1973,0.37087531782354954,0.04235861578197755,1.0,0.0
1974,0.38200315040237925,0.03736698962627997,1.0,0.0
1975,0.38129522020753814,0.0444075189024564,1.0,0.0
1976,0.3896007470961445,0.03940657465739812,1.0,0.0
1977,0.3778133048465267,0.04752888856917078,1.0,0.0
1978,0.3615602615309252,0.04755023543617606,1.0,0.0
1979,0.38879300683848106,0.05204804405552915,1.0,0.0
1980,0.39091389272730726,0.04974001748398284,1.0,0.0
1981,0.36973406232154016,0.05694451433784547,1.0,0.0
1982,0.38668937205775894,0.035558631540053724,1.0,0.0
1983,0.3800977274763672,0.050223735276408894,1.0,0.0
1984,0.37175440428163165,0.0505685678193653,1.0,0.0
1985,0.3965299030397824,0.04651907560723299,1.0,0.0
1986,0.39547603564506134,0.05546055854327786,1.0,0.0
1987,0.3767694591025177,0.05026119351384341,1.0,0.0
1988,0.3962396314229697,0.04658968428268099,1.0,0.0
1989,0.38426354530833856,0.03967025841503154,1.0,0.0
1990,0.38581186173180665,0.048961429918219584,1.0,0.0
1991,0.382541901685292,0.04879220554900837,1.0,0.0
1992,0.3927982570773237,0.04241456480584782,1.0,0.0
1993,0.38768858398664924,0.0356573362999698,1.0,0.0
1994,0.3832630153604826,0.04752458534156741,1.0,0.0
1995,0.37191118772870685,0.058601726370217495,1.0,0.0
1996,0.3691358422821405,0.03717726871863441,1.0,0.0
1997,0.38202256603064594,0.050143684826387,1.0,0.0
1998,0.39004719978852,0.0445763928855711,1.0,0.0
1999,0.38056825756602675,0.055713855536926836,1.0,0.0
